City,State,day_number,day_of_week,hour_of_day,total_incidents,total_victims
GARRETT PARK,MD,2,Monday,0,1,1.0
GARRETT PARK,MD,2,Monday,2,2,2.0
GARRETT PARK,MD,2,Monday,6,1,1.0
GARRETT PARK,MD,2,Monday,9,1,1.0
GARRETT PARK,MD,2,Monday,10,2,2.0
GARRETT PARK,MD,2,Monday,12,2,2.0
GARRETT PARK,MD,2,Monday,16,4,4.0
GARRETT PARK,MD,2,Monday,19,2,2.0
GARRETT PARK,MD,2,Monday,20,2,2.0
GARRETT PARK,MD,2,Monday,21,2,2.0
GARRETT PARK,MD,2,Monday,22,1,1.0
GARRETT PARK,MD,2,Monday,23,1,1.0
GARRETT PARK,MD,3,Tuesday,0,4,4.0
GARRETT PARK,MD,3,Tuesday,1,1,1.0
GARRETT PARK,MD,3,Tuesday,2,1,1.0
GARRETT PARK,MD,3,Tuesday,8,1,1.0
GARRETT PARK,MD,3,Tuesday,9,2,2.0
GARRETT PARK,MD,3,Tuesday,10,1,1.0
GARRETT PARK,MD,3,Tuesday,11,1,1.0
GARRETT PARK,MD,3,Tuesday,12,2,2.0
GARRETT PARK,MD,3,Tuesday,16,1,1.0
GARRETT PARK,MD,3,Tuesday,17,3,3.0
GARRETT PARK,MD,3,Tuesday,19,2,2.0
GARRETT PARK,MD,3,Tuesday,20,1,1.0
GARRETT PARK,MD,3,Tuesday,22,3,3.0
GARRETT PARK,MD,3,Tuesday,23,1,1.0
GARRETT PARK,MD,4,Wednesday,0,1,1.0
GARRETT PARK,MD,4,Wednesday,1,1,1.0
GARRETT PARK,MD,4,Wednesday,2,1,1.0
GARRETT PARK,MD,4,Wednesday,3,1,1.0
GARRETT PARK,MD,4,Wednesday,4,1,1.0
GARRETT PARK,MD,4,Wednesday,7,2,2.0
GARRETT PARK,MD,4,Wednesday,10,1,1.0
GARRETT PARK,MD,4,Wednesday,11,2,2.0
GARRETT PARK,MD,4,Wednesday,12,1,1.0
GARRETT PARK,MD,4,Wednesday,13,1,1.0
GARRETT PARK,MD,4,Wednesday,14,1,1.0
GARRETT PARK,MD,4,Wednesday,15,2,2.0
GARRETT PARK,MD,4,Wednesday,16,2,2.0
GARRETT PARK,MD,4,Wednesday,18,5,5.0
GARRETT PARK,MD,4,Wednesday,20,2,2.0
GARRETT PARK,MD,4,Wednesday,21,1,1.0
GARRETT PARK,MD,4,Wednesday,23,1,1.0
GARRETT PARK,MD,5,Thursday,0,5,5.0
GARRETT PARK,MD,5,Thursday,2,1,1.0
GARRETT PARK,MD,5,Thursday,7,1,1.0
GARRETT PARK,MD,5,Thursday,8,1,1.0
GARRETT PARK,MD,5,Thursday,9,1,1.0
GARRETT PARK,MD,5,Thursday,10,2,2.0
GARRETT PARK,MD,5,Thursday,12,2,2.0
GARRETT PARK,MD,5,Thursday,14,2,2.0
GARRETT PARK,MD,5,Thursday,15,2,2.0
GARRETT PARK,MD,5,Thursday,16,2,2.0
GARRETT PARK,MD,5,Thursday,19,2,2.0
GARRETT PARK,MD,5,Thursday,20,1,1.0
GARRETT PARK,MD,5,Thursday,21,3,3.0
GARRETT PARK,MD,5,Thursday,23,3,3.0
GARRETT PARK,MD,6,Friday,0,5,5.0
GARRETT PARK,MD,6,Friday,3,1,1.0
GARRETT PARK,MD,6,Friday,6,1,1.0
GARRETT PARK,MD,6,Friday,9,3,3.0
GARRETT PARK,MD,6,Friday,12,3,3.0
GARRETT PARK,MD,6,Friday,13,2,2.0
GARRETT PARK,MD,6,Friday,15,3,3.0
GARRETT PARK,MD,6,Friday,16,2,2.0
GARRETT PARK,MD,6,Friday,17,3,3.0
GARRETT PARK,MD,6,Friday,18,1,1.0
GARRETT PARK,MD,6,Friday,19,2,2.0
GARRETT PARK,MD,6,Friday,20,3,3.0
GARRETT PARK,MD,6,Friday,21,1,1.0
GARRETT PARK,MD,6,Friday,23,1,1.0
GARRETT PARK,MD,7,Saturday,0,1,1.0
GARRETT PARK,MD,7,Saturday,3,1,1.0
GARRETT PARK,MD,7,Saturday,4,1,1.0
GARRETT PARK,MD,7,Saturday,9,2,2.0
GARRETT PARK,MD,7,Saturday,10,2,2.0
GARRETT PARK,MD,7,Saturday,12,1,1.0
GARRETT PARK,MD,7,Saturday,13,1,1.0
GARRETT PARK,MD,7,Saturday,14,1,1.0
GARRETT PARK,MD,7,Saturday,15,1,1.0
GARRETT PARK,MD,7,Saturday,16,5,5.0
GARRETT PARK,MD,7,Saturday,17,1,1.0
GARRETT PARK,MD,7,Saturday,18,2,2.0
GARRETT PARK,MD,7,Saturday,19,1,1.0
GARRETT PARK,MD,7,Saturday,20,1,1.0
GARRETT PARK,MD,7,Saturday,21,2,2.0
GARRETT PARK,MD,7,Saturday,22,2,2.0
GARRETT PARK,MD,7,Saturday,23,1,1.0
GERMANTOWN,MD,1,Sunday,0,403,419.0
GERMANTOWN,MD,1,Sunday,1,221,236.0
GERMANTOWN,MD,1,Sunday,2,199,208.0
GERMANTOWN,MD,1,Sunday,3,154,164.0
GERMANTOWN,MD,1,Sunday,4,128,132.0
GERMANTOWN,MD,1,Sunday,5,72,77.0
GERMANTOWN,MD,1,Sunday,6,77,83.0
GERMANTOWN,MD,1,Sunday,7,69,73.0
GERMANTOWN,MD,1,Sunday,8,127,128.0
GERMANTOWN,MD,1,Sunday,9,166,175.0
GERMANTOWN,MD,1,Sunday,10,190,199.0
GERMANTOWN,MD,1,Sunday,11,207,214.0
GERMANTOWN,MD,1,Sunday,12,337,342.0
GERMANTOWN,MD,1,Sunday,13,242,252.0
GERMANTOWN,MD,1,Sunday,14,269,281.0
GERMANTOWN,MD,1,Sunday,15,316,329.0
GERMANTOWN,MD,1,Sunday,16,330,335.0
GERMANTOWN,MD,1,Sunday,17,357,373.0
GERMANTOWN,MD,1,Sunday,18,306,324.0
GERMANTOWN,MD,1,Sunday,19,337,354.0
GERMANTOWN,MD,1,Sunday,20,317,329.0
GERMANTOWN,MD,1,Sunday,21,310,334.0
GERMANTOWN,MD,1,Sunday,22,261,274.0
GERMANTOWN,MD,1,Sunday,23,207,216.0
GERMANTOWN,MD,2,Monday,0,437,448.0
GERMANTOWN,MD,2,Monday,1,117,119.0
GERMANTOWN,MD,2,Monday,2,94,101.0
GERMANTOWN,MD,2,Monday,3,79,83.0
GERMANTOWN,MD,2,Monday,4,54,57.0
GERMANTOWN,MD,2,Monday,5,55,56.0
GERMANTOWN,MD,2,Monday,6,85,88.0
GERMANTOWN,MD,2,Monday,7,127,131.0
GERMANTOWN,MD,2,Monday,8,195,199.0
GERMANTOWN,MD,2,Monday,9,257,267.0
GERMANTOWN,MD,2,Monday,10,247,254.0
GERMANTOWN,MD,2,Monday,11,266,280.0
GERMANTOWN,MD,2,Monday,12,386,403.0
GERMANTOWN,MD,2,Monday,13,340,345.0
GERMANTOWN,MD,2,Monday,14,326,331.0
GERMANTOWN,MD,2,Monday,15,384,395.0
GERMANTOWN,MD,2,Monday,16,427,438.0
GERMANTOWN,MD,2,Monday,17,418,426.0
GERMANTOWN,MD,2,Monday,18,391,408.0
GERMANTOWN,MD,2,Monday,19,352,361.0
GERMANTOWN,MD,2,Monday,20,334,344.0
GERMANTOWN,MD,2,Monday,21,322,326.0
GERMANTOWN,MD,2,Monday,22,287,298.0
GERMANTOWN,MD,2,Monday,23,244,254.0
GERMANTOWN,MD,3,Tuesday,0,384,394.0
GERMANTOWN,MD,3,Tuesday,1,100,107.0
GERMANTOWN,MD,3,Tuesday,2,89,103.0
GERMANTOWN,MD,3,Tuesday,3,81,86.0
GERMANTOWN,MD,3,Tuesday,4,61,63.0
GERMANTOWN,MD,3,Tuesday,5,47,48.0
GERMANTOWN,MD,3,Tuesday,6,78,78.0
GERMANTOWN,MD,3,Tuesday,7,126,132.0
GERMANTOWN,MD,3,Tuesday,8,190,192.0
GERMANTOWN,MD,3,Tuesday,9,230,234.0
GERMANTOWN,MD,3,Tuesday,10,282,294.0
GERMANTOWN,MD,3,Tuesday,11,298,304.0
GERMANTOWN,MD,3,Tuesday,12,415,420.0
GERMANTOWN,MD,3,Tuesday,13,335,342.0
GERMANTOWN,MD,3,Tuesday,14,359,365.0
GERMANTOWN,MD,3,Tuesday,15,463,473.0
GERMANTOWN,MD,3,Tuesday,16,420,432.0
GERMANTOWN,MD,3,Tuesday,17,437,442.0
GERMANTOWN,MD,3,Tuesday,18,435,440.0
GERMANTOWN,MD,3,Tuesday,19,380,393.0
GERMANTOWN,MD,3,Tuesday,20,363,369.0
GERMANTOWN,MD,3,Tuesday,21,342,351.0
GERMANTOWN,MD,3,Tuesday,22,307,317.0
GERMANTOWN,MD,3,Tuesday,23,244,254.0
GERMANTOWN,MD,4,Wednesday,0,408,417.0
GERMANTOWN,MD,4,Wednesday,1,127,132.0
GERMANTOWN,MD,4,Wednesday,2,84,86.0
GERMANTOWN,MD,4,Wednesday,3,79,85.0
GERMANTOWN,MD,4,Wednesday,4,53,54.0
GERMANTOWN,MD,4,Wednesday,5,48,48.0
GERMANTOWN,MD,4,Wednesday,6,70,71.0
GERMANTOWN,MD,4,Wednesday,7,128,132.0
GERMANTOWN,MD,4,Wednesday,8,170,175.0
GERMANTOWN,MD,4,Wednesday,9,227,236.0
GERMANTOWN,MD,4,Wednesday,10,264,271.0
GERMANTOWN,MD,4,Wednesday,11,261,272.0
GERMANTOWN,MD,4,Wednesday,12,411,422.0
GERMANTOWN,MD,4,Wednesday,13,318,325.0
GERMANTOWN,MD,4,Wednesday,14,359,367.0
GERMANTOWN,MD,4,Wednesday,15,404,414.0
GERMANTOWN,MD,4,Wednesday,16,384,395.0
GERMANTOWN,MD,4,Wednesday,17,419,436.0
GERMANTOWN,MD,4,Wednesday,18,423,435.0
GERMANTOWN,MD,4,Wednesday,19,413,428.0
GERMANTOWN,MD,4,Wednesday,20,365,376.0
GERMANTOWN,MD,4,Wednesday,21,345,354.0
GERMANTOWN,MD,4,Wednesday,22,333,352.0
GERMANTOWN,MD,4,Wednesday,23,237,252.0
GERMANTOWN,MD,5,Thursday,0,424,430.0
GERMANTOWN,MD,5,Thursday,1,102,102.0
GERMANTOWN,MD,5,Thursday,2,107,107.0
GERMANTOWN,MD,5,Thursday,3,81,85.0
GERMANTOWN,MD,5,Thursday,4,75,88.0
GERMANTOWN,MD,5,Thursday,5,60,61.0
GERMANTOWN,MD,5,Thursday,6,80,82.0
GERMANTOWN,MD,5,Thursday,7,134,139.0
GERMANTOWN,MD,5,Thursday,8,177,180.0
GERMANTOWN,MD,5,Thursday,9,235,241.0
GERMANTOWN,MD,5,Thursday,10,260,267.0
GERMANTOWN,MD,5,Thursday,11,286,303.0
GERMANTOWN,MD,5,Thursday,12,410,423.0
GERMANTOWN,MD,5,Thursday,13,323,332.0
GERMANTOWN,MD,5,Thursday,14,378,389.0
GERMANTOWN,MD,5,Thursday,15,449,459.0
GERMANTOWN,MD,5,Thursday,16,416,421.0
GERMANTOWN,MD,5,Thursday,17,448,462.0
GERMANTOWN,MD,5,Thursday,18,418,432.0
GERMANTOWN,MD,5,Thursday,19,357,368.0
GERMANTOWN,MD,5,Thursday,20,405,418.0
GERMANTOWN,MD,5,Thursday,21,380,396.0
GERMANTOWN,MD,5,Thursday,22,330,344.0
GERMANTOWN,MD,5,Thursday,23,260,270.0
GERMANTOWN,MD,6,Friday,0,491,504.0
GERMANTOWN,MD,6,Friday,1,161,166.0
GERMANTOWN,MD,6,Friday,2,127,130.0
GERMANTOWN,MD,6,Friday,3,89,98.0
GERMANTOWN,MD,6,Friday,4,56,58.0
GERMANTOWN,MD,6,Friday,5,59,59.0
GERMANTOWN,MD,6,Friday,6,86,86.0
GERMANTOWN,MD,6,Friday,7,112,119.0
GERMANTOWN,MD,6,Friday,8,182,185.0
GERMANTOWN,MD,6,Friday,9,223,238.0
GERMANTOWN,MD,6,Friday,10,251,258.0
GERMANTOWN,MD,6,Friday,11,303,316.0
GERMANTOWN,MD,6,Friday,12,378,385.0
GERMANTOWN,MD,6,Friday,13,331,344.0
GERMANTOWN,MD,6,Friday,14,341,350.0
GERMANTOWN,MD,6,Friday,15,478,488.0
GERMANTOWN,MD,6,Friday,16,431,444.0
GERMANTOWN,MD,6,Friday,17,406,414.0
GERMANTOWN,MD,6,Friday,18,431,438.0
GERMANTOWN,MD,6,Friday,19,375,381.0
GERMANTOWN,MD,6,Friday,20,323,329.0
GERMANTOWN,MD,6,Friday,21,350,362.0
GERMANTOWN,MD,6,Friday,22,327,341.0
GERMANTOWN,MD,6,Friday,23,258,270.0
GERMANTOWN,MD,7,Saturday,0,455,463.0
GERMANTOWN,MD,7,Saturday,1,221,234.0
GERMANTOWN,MD,7,Saturday,2,231,244.0
GERMANTOWN,MD,7,Saturday,3,155,161.0
GERMANTOWN,MD,7,Saturday,4,102,109.0
GERMANTOWN,MD,7,Saturday,5,60,62.0
GERMANTOWN,MD,7,Saturday,6,67,68.0
GERMANTOWN,MD,7,Saturday,7,95,97.0
GERMANTOWN,MD,7,Saturday,8,119,122.0
GERMANTOWN,MD,7,Saturday,9,182,192.0
GERMANTOWN,MD,7,Saturday,10,203,208.0
GERMANTOWN,MD,7,Saturday,11,249,261.0
GERMANTOWN,MD,7,Saturday,12,332,339.0
GERMANTOWN,MD,7,Saturday,13,299,309.0
GERMANTOWN,MD,7,Saturday,14,327,347.0
GERMANTOWN,MD,7,Saturday,15,339,341.0
GERMANTOWN,MD,7,Saturday,16,366,376.0
GERMANTOWN,MD,7,Saturday,17,334,343.0
GERMANTOWN,MD,7,Saturday,18,335,349.0
GERMANTOWN,MD,7,Saturday,19,312,319.0
GERMANTOWN,MD,7,Saturday,20,310,322.0
GERMANTOWN,MD,7,Saturday,21,328,344.0
GERMANTOWN,MD,7,Saturday,22,282,301.0
GERMANTOWN,MD,7,Saturday,23,254,269.0
GLEN ECHO,MD,1,Sunday,0,1,1.0
GLEN ECHO,MD,1,Sunday,3,2,2.0
GLEN ECHO,MD,1,Sunday,10,2,2.0
GLEN ECHO,MD,1,Sunday,11,2,2.0
GLEN ECHO,MD,1,Sunday,12,2,2.0
GLEN ECHO,MD,1,Sunday,14,1,1.0
GLEN ECHO,MD,1,Sunday,15,1,1.0
GLEN ECHO,MD,1,Sunday,17,1,1.0
GLEN ECHO,MD,1,Sunday,18,1,1.0
GLEN ECHO,MD,1,Sunday,20,1,1.0
GLEN ECHO,MD,1,Sunday,23,2,2.0
GLEN ECHO,MD,2,Monday,0,1,1.0
GLEN ECHO,MD,2,Monday,11,1,1.0
GLEN ECHO,MD,2,Monday,13,1,1.0
GLEN ECHO,MD,2,Monday,14,2,2.0
GLEN ECHO,MD,2,Monday,15,1,1.0
GLEN ECHO,MD,2,Monday,16,1,1.0
GLEN ECHO,MD,2,Monday,19,1,1.0
GLEN ECHO,MD,2,Monday,22,1,1.0
GLEN ECHO,MD,3,Tuesday,0,1,1.0
GLEN ECHO,MD,3,Tuesday,3,1,1.0
GLEN ECHO,MD,3,Tuesday,4,1,1.0
GLEN ECHO,MD,3,Tuesday,8,1,1.0
GLEN ECHO,MD,3,Tuesday,10,1,1.0
GLEN ECHO,MD,3,Tuesday,11,1,1.0
GLEN ECHO,MD,3,Tuesday,16,1,1.0
GLEN ECHO,MD,3,Tuesday,17,1,1.0
GLEN ECHO,MD,3,Tuesday,18,1,1.0
GLEN ECHO,MD,3,Tuesday,19,1,1.0
GLEN ECHO,MD,3,Tuesday,20,2,2.0
GLEN ECHO,MD,3,Tuesday,21,1,1.0
GLEN ECHO,MD,4,Wednesday,0,2,2.0
GLEN ECHO,MD,4,Wednesday,8,1,1.0
GLEN ECHO,MD,4,Wednesday,15,1,1.0
GLEN ECHO,MD,4,Wednesday,18,2,2.0
GLEN ECHO,MD,4,Wednesday,19,1,1.0
GLEN ECHO,MD,4,Wednesday,21,1,1.0
GLEN ECHO,MD,5,Thursday,7,2,2.0
GLEN ECHO,MD,5,Thursday,9,1,1.0
GLEN ECHO,MD,5,Thursday,10,1,1.0
GLEN ECHO,MD,5,Thursday,12,2,2.0
GLEN ECHO,MD,5,Thursday,13,1,1.0
GLEN ECHO,MD,5,Thursday,14,1,1.0
GLEN ECHO,MD,5,Thursday,16,1,1.0
GLEN ECHO,MD,5,Thursday,17,3,3.0
GLEN ECHO,MD,5,Thursday,18,1,1.0
GLEN ECHO,MD,5,Thursday,19,1,1.0
GLEN ECHO,MD,5,Thursday,20,2,2.0
GLEN ECHO,MD,5,Thursday,21,1,1.0
GLEN ECHO,MD,6,Friday,0,1,1.0
GLEN ECHO,MD,6,Friday,1,1,1.0
GLEN ECHO,MD,6,Friday,9,1,1.0
GLEN ECHO,MD,6,Friday,10,2,2.0
GLEN ECHO,MD,6,Friday,12,1,1.0
GLEN ECHO,MD,6,Friday,15,2,2.0
GLEN ECHO,MD,6,Friday,16,3,3.0
GLEN ECHO,MD,6,Friday,21,1,1.0
GLEN ECHO,MD,6,Friday,23,1,1.0
GLEN ECHO,MD,7,Saturday,4,1,1.0
GLEN ECHO,MD,7,Saturday,9,1,1.0
GLEN ECHO,MD,7,Saturday,10,2,2.0
GLEN ECHO,MD,7,Saturday,11,1,1.0
GLEN ECHO,MD,7,Saturday,12,2,2.0
HIGHLAND,MD,1,Sunday,0,1,1.0
HIGHLAND,MD,1,Sunday,16,1,1.0
HIGHLAND,MD,2,Monday,10,1,1.0
HIGHLAND,MD,3,Tuesday,14,1,1.0
HIGHLAND,MD,4,Wednesday,9,1,1.0
HIGHLAND,MD,4,Wednesday,19,1,1.0
HIGHLAND,MD,5,Thursday,9,1,1.0
HIGHLAND,MD,5,Thursday,12,1,1.0
HIGHLAND,MD,5,Thursday,17,1,1.0
HIGHLAND,MD,6,Friday,2,1,2.0
HIGHLAND,MD,6,Friday,12,1,1.0
HIGHLAND,MD,6,Friday,16,1,1.0
HIGHLAND,MD,6,Friday,19,1,1.0
HIGHLAND,MD,6,Friday,22,1,1.0
HIGHLAND,MD,7,Saturday,0,1,1.0
HIGHLAND,MD,7,Saturday,8,1,1.0
HYATTSVILLE,MD,1,Sunday,0,2,2.0
HYATTSVILLE,MD,1,Sunday,1,1,1.0
HYATTSVILLE,MD,1,Sunday,2,1,1.0
HYATTSVILLE,MD,1,Sunday,4,1,1.0
HYATTSVILLE,MD,1,Sunday,9,1,1.0
HYATTSVILLE,MD,1,Sunday,17,1,1.0
HYATTSVILLE,MD,1,Sunday,18,2,3.0
HYATTSVILLE,MD,1,Sunday,23,1,1.0
HYATTSVILLE,MD,2,Monday,2,1,1.0
HYATTSVILLE,MD,2,Monday,7,1,1.0
HYATTSVILLE,MD,2,Monday,10,1,1.0
HYATTSVILLE,MD,2,Monday,13,1,1.0
HYATTSVILLE,MD,2,Monday,17,1,1.0
HYATTSVILLE,MD,2,Monday,21,1,1.0
HYATTSVILLE,MD,3,Tuesday,0,1,1.0
HYATTSVILLE,MD,3,Tuesday,1,1,1.0
HYATTSVILLE,MD,3,Tuesday,8,1,1.0
HYATTSVILLE,MD,3,Tuesday,9,1,1.0
HYATTSVILLE,MD,3,Tuesday,10,1,1.0
HYATTSVILLE,MD,3,Tuesday,11,1,1.0
HYATTSVILLE,MD,3,Tuesday,14,1,1.0
HYATTSVILLE,MD,3,Tuesday,18,1,1.0
HYATTSVILLE,MD,3,Tuesday,20,1,1.0
HYATTSVILLE,MD,3,Tuesday,22,3,3.0
HYATTSVILLE,MD,3,Tuesday,23,1,1.0
HYATTSVILLE,MD,4,Wednesday,10,1,1.0
HYATTSVILLE,MD,4,Wednesday,11,1,1.0
HYATTSVILLE,MD,4,Wednesday,12,1,1.0
HYATTSVILLE,MD,4,Wednesday,13,1,1.0
HYATTSVILLE,MD,4,Wednesday,14,1,1.0
HYATTSVILLE,MD,4,Wednesday,16,1,1.0
HYATTSVILLE,MD,4,Wednesday,17,2,2.0
HYATTSVILLE,MD,4,Wednesday,18,1,1.0
HYATTSVILLE,MD,4,Wednesday,22,3,3.0
HYATTSVILLE,MD,4,Wednesday,23,1,1.0
HYATTSVILLE,MD,5,Thursday,0,2,2.0
HYATTSVILLE,MD,5,Thursday,2,1,1.0
HYATTSVILLE,MD,5,Thursday,7,1,1.0
HYATTSVILLE,MD,5,Thursday,9,1,1.0
HYATTSVILLE,MD,5,Thursday,11,2,2.0
HYATTSVILLE,MD,5,Thursday,13,1,1.0
HYATTSVILLE,MD,5,Thursday,19,1,1.0
HYATTSVILLE,MD,5,Thursday,23,1,2.0
HYATTSVILLE,MD,6,Friday,0,3,3.0
HYATTSVILLE,MD,6,Friday,2,1,1.0
HYATTSVILLE,MD,6,Friday,8,2,2.0
HYATTSVILLE,MD,6,Friday,12,1,1.0
HYATTSVILLE,MD,6,Friday,13,1,1.0
HYATTSVILLE,MD,6,Friday,14,2,2.0
HYATTSVILLE,MD,6,Friday,18,1,1.0
HYATTSVILLE,MD,6,Friday,19,1,1.0
HYATTSVILLE,MD,7,Saturday,1,1,1.0
HYATTSVILLE,MD,7,Saturday,2,1,1.0
HYATTSVILLE,MD,7,Saturday,4,1,1.0
HYATTSVILLE,MD,7,Saturday,8,1,1.0
HYATTSVILLE,MD,7,Saturday,10,1,1.0
HYATTSVILLE,MD,7,Saturday,11,1,1.0
HYATTSVILLE,MD,7,Saturday,12,1,1.0
HYATTSVILLE,MD,7,Saturday,13,1,1.0
HYATTSVILLE,MD,7,Saturday,14,1,1.0
HYATTSVILLE,MD,7,Saturday,15,2,2.0
HYATTSVILLE,MD,7,Saturday,17,2,2.0
HYATTSVILLE,MD,7,Saturday,20,1,1.0
HYATTSVILLE,MD,7,Saturday,23,1,1.0
KENSINGTON,MD,1,Sunday,0,63,67.0
KENSINGTON,MD,1,Sunday,1,26,27.0
KENSINGTON,MD,1,Sunday,2,17,17.0
KENSINGTON,MD,1,Sunday,3,19,19.0
KENSINGTON,MD,1,Sunday,4,18,18.0
KENSINGTON,MD,1,Sunday,5,6,6.0
KENSINGTON,MD,1,Sunday,6,9,10.0
KENSINGTON,MD,1,Sunday,7,18,18.0
KENSINGTON,MD,1,Sunday,8,20,20.0
KENSINGTON,MD,1,Sunday,9,33,33.0
KENSINGTON,MD,1,Sunday,10,25,25.0
KENSINGTON,MD,1,Sunday,11,22,22.0
KENSINGTON,MD,1,Sunday,12,44,44.0
KENSINGTON,MD,1,Sunday,13,31,35.0
KENSINGTON,MD,1,Sunday,14,28,28.0
KENSINGTON,MD,1,Sunday,15,43,43.0
KENSINGTON,MD,1,Sunday,16,55,57.0
KENSINGTON,MD,1,Sunday,17,48,50.0
KENSINGTON,MD,1,Sunday,18,49,50.0
KENSINGTON,MD,1,Sunday,19,34,34.0
KENSINGTON,MD,1,Sunday,20,40,40.0
KENSINGTON,MD,1,Sunday,21,45,47.0
KENSINGTON,MD,1,Sunday,22,52,52.0
KENSINGTON,MD,1,Sunday,23,32,32.0
KENSINGTON,MD,2,Monday,0,79,79.0
KENSINGTON,MD,2,Monday,1,12,12.0
KENSINGTON,MD,2,Monday,2,11,11.0
KENSINGTON,MD,2,Monday,3,13,13.0
KENSINGTON,MD,2,Monday,4,15,15.0
KENSINGTON,MD,2,Monday,5,9,9.0
KENSINGTON,MD,2,Monday,6,9,9.0
KENSINGTON,MD,2,Monday,7,17,17.0
KENSINGTON,MD,2,Monday,8,34,35.0
KENSINGTON,MD,2,Monday,9,56,59.0
KENSINGTON,MD,2,Monday,10,52,52.0
KENSINGTON,MD,2,Monday,11,44,45.0
KENSINGTON,MD,2,Monday,12,75,81.0
KENSINGTON,MD,2,Monday,13,57,57.0
KENSINGTON,MD,2,Monday,14,46,46.0
KENSINGTON,MD,2,Monday,15,64,64.0
KENSINGTON,MD,2,Monday,16,65,66.0
KENSINGTON,MD,2,Monday,17,71,72.0
KENSINGTON,MD,2,Monday,18,47,47.0
KENSINGTON,MD,2,Monday,19,42,42.0
KENSINGTON,MD,2,Monday,20,56,58.0
KENSINGTON,MD,2,Monday,21,64,67.0
KENSINGTON,MD,2,Monday,22,63,63.0
KENSINGTON,MD,2,Monday,23,47,47.0
KENSINGTON,MD,3,Tuesday,0,69,70.0
KENSINGTON,MD,3,Tuesday,1,17,17.0
KENSINGTON,MD,3,Tuesday,2,9,9.0
KENSINGTON,MD,3,Tuesday,3,11,11.0
KENSINGTON,MD,3,Tuesday,4,13,13.0
KENSINGTON,MD,3,Tuesday,5,10,11.0
KENSINGTON,MD,3,Tuesday,6,11,11.0
KENSINGTON,MD,3,Tuesday,7,23,23.0
KENSINGTON,MD,3,Tuesday,8,44,44.0
KENSINGTON,MD,3,Tuesday,9,44,44.0
KENSINGTON,MD,3,Tuesday,10,50,50.0
KENSINGTON,MD,3,Tuesday,11,51,52.0
KENSINGTON,MD,3,Tuesday,12,74,74.0
KENSINGTON,MD,3,Tuesday,13,55,56.0
KENSINGTON,MD,3,Tuesday,14,67,67.0
KENSINGTON,MD,3,Tuesday,15,66,66.0
KENSINGTON,MD,3,Tuesday,16,74,74.0
KENSINGTON,MD,3,Tuesday,17,62,62.0
KENSINGTON,MD,3,Tuesday,18,73,73.0
KENSINGTON,MD,3,Tuesday,19,68,68.0
KENSINGTON,MD,3,Tuesday,20,61,64.0
KENSINGTON,MD,3,Tuesday,21,60,60.0
KENSINGTON,MD,3,Tuesday,22,67,67.0
KENSINGTON,MD,3,Tuesday,23,70,71.0
KENSINGTON,MD,4,Wednesday,0,63,64.0
KENSINGTON,MD,4,Wednesday,1,16,16.0
KENSINGTON,MD,4,Wednesday,2,15,15.0
KENSINGTON,MD,4,Wednesday,3,11,11.0
KENSINGTON,MD,4,Wednesday,4,15,15.0
KENSINGTON,MD,4,Wednesday,5,15,15.0
KENSINGTON,MD,4,Wednesday,6,8,8.0
KENSINGTON,MD,4,Wednesday,7,22,22.0
KENSINGTON,MD,4,Wednesday,8,31,32.0
KENSINGTON,MD,4,Wednesday,9,52,53.0
KENSINGTON,MD,4,Wednesday,10,49,51.0
KENSINGTON,MD,4,Wednesday,11,64,65.0
KENSINGTON,MD,4,Wednesday,12,87,89.0
KENSINGTON,MD,4,Wednesday,13,73,73.0
KENSINGTON,MD,4,Wednesday,14,54,56.0
KENSINGTON,MD,4,Wednesday,15,62,62.0
KENSINGTON,MD,4,Wednesday,16,72,74.0
KENSINGTON,MD,4,Wednesday,17,58,60.0
KENSINGTON,MD,4,Wednesday,18,82,83.0
KENSINGTON,MD,4,Wednesday,19,57,58.0
KENSINGTON,MD,4,Wednesday,20,52,52.0
KENSINGTON,MD,4,Wednesday,21,49,50.0
KENSINGTON,MD,4,Wednesday,22,52,54.0
KENSINGTON,MD,4,Wednesday,23,54,54.0
KENSINGTON,MD,5,Thursday,0,76,80.0
KENSINGTON,MD,5,Thursday,1,22,23.0
KENSINGTON,MD,5,Thursday,2,21,21.0
KENSINGTON,MD,5,Thursday,3,9,9.0
KENSINGTON,MD,5,Thursday,4,13,13.0
KENSINGTON,MD,5,Thursday,5,10,10.0
KENSINGTON,MD,5,Thursday,6,11,11.0
KENSINGTON,MD,5,Thursday,7,27,28.0
KENSINGTON,MD,5,Thursday,8,42,42.0
KENSINGTON,MD,5,Thursday,9,50,50.0
KENSINGTON,MD,5,Thursday,10,51,51.0
KENSINGTON,MD,5,Thursday,11,58,60.0
KENSINGTON,MD,5,Thursday,12,64,65.0
KENSINGTON,MD,5,Thursday,13,80,81.0
KENSINGTON,MD,5,Thursday,14,54,54.0
KENSINGTON,MD,5,Thursday,15,77,78.0
KENSINGTON,MD,5,Thursday,16,73,74.0
KENSINGTON,MD,5,Thursday,17,71,72.0
KENSINGTON,MD,5,Thursday,18,71,71.0
KENSINGTON,MD,5,Thursday,19,56,56.0
KENSINGTON,MD,5,Thursday,20,52,52.0
KENSINGTON,MD,5,Thursday,21,42,42.0
KENSINGTON,MD,5,Thursday,22,39,39.0
